Isolate_rep,Area_pix,Area_cm,Length_pix,Length_cm,Set,Isolate,Rep,Set2,Species
C-MISO2_4-9_R2,122193,8.42,12796.49,104.89,Set_2-3,C-MISO2_4-9,R2,Set_2,Pythium chondricola
C-MISO2_4-9_R2,134581,9.27,14132.23,115.84,Set_2-3,C-MISO2_4-9,R2,Set_2,Pythium chondricola
C-MISO2_4-9_R2,111618,7.69,13660.98,111.98,Set_2-3,C-MISO2_4-9,R2,Set_2,Pythium chondricola
C-MISO2_4-9_R2,111736,7.7,11880.05,97.38,Set_2-3,C-MISO2_4-9,R2,Set_2,Pythium chondricola
C-MISO2_4-9_R2,113488,7.82,14309.62,117.29,Set_2-3,C-MISO2_4-9,R2,Set_2,Pythium chondricola
C-MISO2_4-9_R3,148164,10.21,17482.73,143.3,Set_2-3,C-MISO2_4-9,R3,Set_2,Pythium chondricola
C-MISO2_4-9_R3,83604,5.76,11342.28,92.97,Set_2-3,C-MISO2_4-9,R3,Set_2,Pythium chondricola
C-MISO2_4-9_R3,132166,9.1,16753.48,137.32,Set_2-3,C-MISO2_4-9,R3,Set_2,Pythium chondricola
C-MISO2_4-9_R3,162969,11.23,17358.89,142.29,Set_2-3,C-MISO2_4-9,R3,Set_2,Pythium chondricola
C-MISO2_4-9_R3,111934,7.71,12162.02,99.69,Set_2-3,C-MISO2_4-9,R3,Set_2,Pythium chondricola
C-MISO2_6-16_R1,38609,2.66,3290.42,26.97,Set_2-3,C-MISO2_6-16,R1,Set_2,Pythium cryptoirregulare
C-MISO2_6-16_R1,19783,1.36,1839.26,15.08,Set_2-3,C-MISO2_6-16,R1,Set_2,Pythium cryptoirregulare
C-MISO2_6-16_R1,48418,3.34,3957.86,32.44,Set_2-3,C-MISO2_6-16,R1,Set_2,Pythium cryptoirregulare
C-MISO2_6-16_R1,13833,0.95,826.68,6.78,Set_2-3,C-MISO2_6-16,R1,Set_2,Pythium cryptoirregulare
C-MISO2_6-16_R1,11612,0.8,306.47,2.51,Set_2-3,C-MISO2_6-16,R1,Set_2,Pythium cryptoirregulare
C-MISO2_6-16_R2,26933,1.86,1916.45,15.71,Set_2-3,C-MISO2_6-16,R2,Set_2,Pythium cryptoirregulare
C-MISO2_6-16_R2,28812,1.98,1906.91,15.63,Set_2-3,C-MISO2_6-16,R2,Set_2,Pythium cryptoirregulare
C-MISO2_6-16_R2,16327,1.12,1642.03,13.46,Set_2-3,C-MISO2_6-16,R2,Set_2,Pythium cryptoirregulare
C-MISO2_6-16_R2,7884,0.54,251.7,2.06,Set_2-3,C-MISO2_6-16,R2,Set_2,Pythium cryptoirregulare
C-MISO2_6-16_R2,0,0,0,0,Set_2-3,C-MISO2_6-16,R2,Set_2,Pythium cryptoirregulare
C-MISO2_6-16_R3,85616,5.9,8203.46,67.24,Set_2-3,C-MISO2_6-16,R3,Set_2,Pythium cryptoirregulare
C-MISO2_6-16_R3,19485,1.34,1869.82,15.33,Set_2-3,C-MISO2_6-16,R3,Set_2,Pythium cryptoirregulare
C-MISO2_6-16_R3,14917,1.03,1148.84,9.42,Set_2-3,C-MISO2_6-16,R3,Set_2,Pythium cryptoirregulare
C-MISO2_6-16_R3,25128,1.73,2076.11,17.02,Set_2-3,C-MISO2_6-16,R3,Set_2,Pythium cryptoirregulare
C-MISO2_6-16_R3,23491,1.62,891.29,7.31,Set_2-3,C-MISO2_6-16,R3,Set_2,Pythium cryptoirregulare
C-MNSO2_5-1_R1,71259,4.91,7956.3,65.22,Set_2-3,C-MNSO2_5-1,R1,Set_2,Pythium hydnosporum
C-MNSO2_5-1_R1,181163,12.48,16801.58,137.72,Set_2-3,C-MNSO2_5-1,R1,Set_2,Pythium hydnosporum
C-MNSO2_5-1_R1,119171,8.21,12183.5,99.86,Set_2-3,C-MNSO2_5-1,R1,Set_2,Pythium hydnosporum
C-MNSO2_5-1_R1,131527,9.06,11664.9,95.61,Set_2-3,C-MNSO2_5-1,R1,Set_2,Pythium hydnosporum
C-MNSO2_5-1_R1,116245,8.01,12082.59,99.04,Set_2-3,C-MNSO2_5-1,R1,Set_2,Pythium hydnosporum
C-MNSO2_5-1_R2,156066,10.75,16736.76,137.19,Set_2-3,C-MNSO2_5-1,R2,Set_2,Pythium hydnosporum
C-MNSO2_5-1_R2,118994,8.2,13377.83,109.65,Set_2-3,C-MNSO2_5-1,R2,Set_2,Pythium hydnosporum
C-MNSO2_5-1_R2,98897,6.81,10444.25,85.61,Set_2-3,C-MNSO2_5-1,R2,Set_2,Pythium hydnosporum
C-MNSO2_5-1_R2,96398,6.64,9969.27,81.72,Set_2-3,C-MNSO2_5-1,R2,Set_2,Pythium hydnosporum
C-MNSO2_5-1_R2,23009,1.58,2969.91,24.34,Set_2-3,C-MNSO2_5-1,R2,Set_2,Pythium hydnosporum
C-MNSO2_5-1_R3,119118,8.2,11960.78,98.04,Set_2-3,C-MNSO2_5-1,R3,Set_2,Pythium hydnosporum
C-MNSO2_5-1_R3,91939,6.33,10669.77,87.46,Set_2-3,C-MNSO2_5-1,R3,Set_2,Pythium hydnosporum
C-MNSO2_5-1_R3,94524,6.51,12183.85,99.87,Set_2-3,C-MNSO2_5-1,R3,Set_2,Pythium hydnosporum
C-MNSO2_5-1_R3,178799,12.32,19214.86,157.5,Set_2-3,C-MNSO2_5-1,R3,Set_2,Pythium hydnosporum
C-MNSO2_5-1_R3,91808,6.32,11978.14,98.18,Set_2-3,C-MNSO2_5-1,R3,Set_2,Pythium hydnosporum
C-NDSO2_6-5_R1,91590,6.31,8886.22,72.84,Set_2-3,C-NDSO2_6-5,R1,Set_2,Pythium pyrilobum
C-NDSO2_6-5_R1,86898,5.99,9360.3,76.72,Set_2-3,C-NDSO2_6-5,R1,Set_2,Pythium pyrilobum
C-NDSO2_6-5_R1,127417,8.78,11658.67,95.56,Set_2-3,C-NDSO2_6-5,R1,Set_2,Pythium pyrilobum
C-NDSO2_6-5_R1,161856,11.15,16084.12,131.84,Set_2-3,C-NDSO2_6-5,R1,Set_2,Pythium pyrilobum
C-NDSO2_6-5_R1,70516,4.86,8311.46,68.13,Set_2-3,C-NDSO2_6-5,R1,Set_2,Pythium pyrilobum
C-NDSO2_6-5_R2,78376,5.4,9915.61,81.28,Set_2-3,C-NDSO2_6-5,R2,Set_2,Pythium pyrilobum
C-NDSO2_6-5_R2,70714,4.87,7499.9,61.47,Set_2-3,C-NDSO2_6-5,R2,Set_2,Pythium pyrilobum
C-NDSO2_6-5_R2,88102,6.07,9775.15,80.12,Set_2-3,C-NDSO2_6-5,R2,Set_2,Pythium pyrilobum
C-NDSO2_6-5_R2,130463,8.99,11727.02,96.12,Set_2-3,C-NDSO2_6-5,R2,Set_2,Pythium pyrilobum
C-NDSO2_6-5_R2,92317,6.36,9008.96,73.84,Set_2-3,C-NDSO2_6-5,R2,Set_2,Pythium pyrilobum
C-NDSO2_6-5_R3,60114,4.14,6977.27,57.19,Set_2-3,C-NDSO2_6-5,R3,Set_2,Pythium pyrilobum
C-NDSO2_6-5_R3,61972,4.27,8667.66,71.05,Set_2-3,C-NDSO2_6-5,R3,Set_2,Pythium pyrilobum
C-NDSO2_6-5_R3,120195,8.28,12423.53,101.83,Set_2-3,C-NDSO2_6-5,R3,Set_2,Pythium pyrilobum
C-NDSO2_6-5_R3,31079,2.14,4279.97,35.08,Set_2-3,C-NDSO2_6-5,R3,Set_2,Pythium pyrilobum
C-NDSO2_6-5_R3,86998,5.99,10613.26,86.99,Set_2-3,C-NDSO2_6-5,R3,Set_2,Pythium pyrilobum
CONTROL_NR_R1,170003,11.71,15273.26,125.19,Set_2-3,CONTROL_NR,R1,Set_2,CONTROL_NR
CONTROL_NR_R1,176789,12.18,17052.4,139.77,Set_2-3,CONTROL_NR,R1,Set_2,CONTROL_NR
CONTROL_NR_R1,157112,10.82,13970.48,114.51,Set_2-3,CONTROL_NR,R1,Set_2,CONTROL_NR
CONTROL_NR_R1,147262,10.14,14014.03,114.87,Set_2-3,CONTROL_NR,R1,Set_2,CONTROL_NR
CONTROL_NR_R1,177237,12.21,16196.71,132.76,Set_2-3,CONTROL_NR,R1,Set_2,CONTROL_NR
CONTROL_NR_R2,109131,7.46,14421.56,117.25,Set_2-3,CONTROL_NR,R2,Set_2,CONTROL_NR
CONTROL_NR_R2,188598,12.89,18065.96,146.88,Set_2-3,CONTROL_NR,R2,Set_2,CONTROL_NR
CONTROL_NR_R2,149336,10.2,17995.64,146.31,Set_2-3,CONTROL_NR,R2,Set_2,CONTROL_NR
CONTROL_NR_R2,145799,9.96,14720.17,119.68,Set_2-3,CONTROL_NR,R2,Set_2,CONTROL_NR
CONTROL_NR_R2,13642,0.93,1329.48,10.81,Set_2-3,CONTROL_NR,R2,Set_2,CONTROL_NR
CONTROL_NR_R3,130457,8.91,16153.13,131.33,Set_2-3,CONTROL_NR,R3,Set_2,CONTROL_NR
CONTROL_NR_R3,161783,11.05,16162.24,131.4,Set_2-3,CONTROL_NR,R3,Set_2,CONTROL_NR
CONTROL_NR_R3,52809,3.61,7223.71,58.73,Set_2-3,CONTROL_NR,R3,Set_2,CONTROL_NR
CONTROL_NR_R3,193139,13.2,21296.49,173.14,Set_2-3,CONTROL_NR,R3,Set_2,CONTROL_NR
CONTROL_NR_R3,179929,12.29,16838.91,136.9,Set_2-3,CONTROL_NR,R3,Set_2,CONTROL_NR
CONTROL_R1,184870,12.63,20134.14,163.69,Set_2-3,CONTROL,R1,Set_2,CONTROL
CONTROL_R1,106191,7.25,12606.51,102.49,Set_2-3,CONTROL,R1,Set_2,CONTROL
CONTROL_R1,135338,9.25,15763.07,128.16,Set_2-3,CONTROL,R1,Set_2,CONTROL
CONTROL_R1,168484,11.51,17008.4,138.28,Set_2-3,CONTROL,R1,Set_2,CONTROL
CONTROL_R1,172638,11.79,16556.73,134.61,Set_2-3,CONTROL,R1,Set_2,CONTROL
CONTROL_R2,146511,10.01,15711.46,127.74,Set_2-3,CONTROL,R2,Set_2,CONTROL
CONTROL_R2,124582,8.51,16261.64,132.21,Set_2-3,CONTROL,R2,Set_2,CONTROL
CONTROL_R2,119412,8.16,15331.21,124.64,Set_2-3,CONTROL,R2,Set_2,CONTROL
CONTROL_R2,146633,10.02,14763.9,120.03,Set_2-3,CONTROL,R2,Set_2,CONTROL
CONTROL_R2,153062,10.46,15046.03,122.33,Set_2-3,CONTROL,R2,Set_2,CONTROL
CONTROL_R3,56647,3.87,6803.71,55.31,Set_2-3,CONTROL,R3,Set_2,CONTROL
CONTROL_R3,120725,8.25,15349.21,124.79,Set_2-3,CONTROL,R3,Set_2,CONTROL
CONTROL_R3,82537,5.64,10365.71,84.27,Set_2-3,CONTROL,R3,Set_2,CONTROL
CONTROL_R3,125560,8.58,16776.14,136.39,Set_2-3,CONTROL,R3,Set_2,CONTROL
CONTROL_R3,173597,11.86,20352.88,165.47,Set_2-3,CONTROL,R3,Set_2,CONTROL
IASO_4-5_R1,13337,0.91,517.58,4.21,Set_2-3,IASO_4-5,R1,Set_2,Pythium aff. dictyosporum
IASO_4-5_R1,9830,0.67,468.66,3.81,Set_2-3,IASO_4-5,R1,Set_2,Pythium aff. dictyosporum
IASO_4-5_R1,0,0,0,0,Set_2-3,IASO_4-5,R1,Set_2,Pythium aff. dictyosporum
IASO_4-5_R1,0,0,0,0,Set_2-3,IASO_4-5,R1,Set_2,Pythium aff. dictyosporum
IASO_4-5_R1,0,0,0,0,Set_2-3,IASO_4-5,R1,Set_2,Pythium aff. dictyosporum
IASO_4-5_R2,11502,0.79,449.09,3.65,Set_2-3,IASO_4-5,R2,Set_2,Pythium aff. dictyosporum
IASO_4-5_R2,1940,0.13,228.46,1.86,Set_2-3,IASO_4-5,R2,Set_2,Pythium aff. dictyosporum
IASO_4-5_R2,16248,1.11,543.02,4.41,Set_2-3,IASO_4-5,R2,Set_2,Pythium aff. dictyosporum
IASO_4-5_R2,0,0,0,0,Set_2-3,IASO_4-5,R2,Set_2,Pythium aff. dictyosporum
IASO_4-5_R2,0,0,0,0,Set_2-3,IASO_4-5,R2,Set_2,Pythium aff. dictyosporum
IASO_4-5_R3,14699,1,867.95,7.06,Set_2-3,IASO_4-5,R3,Set_2,Pythium aff. dictyosporum
IASO_4-5_R3,25715,1.76,1527.56,12.42,Set_2-3,IASO_4-5,R3,Set_2,Pythium aff. dictyosporum
IASO_4-5_R3,0,0,0,0,Set_2-3,IASO_4-5,R3,Set_2,Pythium aff. dictyosporum
IASO_4-5_R3,0,0,0,0,Set_2-3,IASO_4-5,R3,Set_2,Pythium aff. dictyosporum
IASO_4-5_R3,0,0,0,0,Set_2-3,IASO_4-5,R3,Set_2,Pythium aff. dictyosporum
INSO_1-19B_R1,83177,5.68,9802.62,79.7,Set_2-3,INSO_1-19B,R1,Set_2,Pythium aff. dictyosporum
INSO_1-19B_R1,91071,6.22,8499.41,69.1,Set_2-3,INSO_1-19B,R1,Set_2,Pythium aff. dictyosporum
INSO_1-19B_R1,62175,4.25,7302.24,59.37,Set_2-3,INSO_1-19B,R1,Set_2,Pythium aff. dictyosporum
INSO_1-19B_R1,30310,2.07,2675.78,21.75,Set_2-3,INSO_1-19B,R1,Set_2,Pythium aff. dictyosporum
INSO_1-19B_R1,79472,5.43,8702.62,70.75,Set_2-3,INSO_1-19B,R1,Set_2,Pythium aff. dictyosporum
INSO_1-19B_R2,40772,2.79,2556.96,20.79,Set_2-3,INSO_1-19B,R2,Set_2,Pythium aff. dictyosporum
INSO_1-19B_R2,78463,5.36,6936.17,56.39,Set_2-3,INSO_1-19B,R2,Set_2,Pythium aff. dictyosporum
INSO_1-19B_R2,65590,4.48,6361.03,51.72,Set_2-3,INSO_1-19B,R2,Set_2,Pythium aff. dictyosporum
INSO_1-19B_R2,114567,7.83,10949.53,89.02,Set_2-3,INSO_1-19B,R2,Set_2,Pythium aff. dictyosporum
INSO_1-19B_R2,56922,3.89,4768.26,38.77,Set_2-3,INSO_1-19B,R2,Set_2,Pythium aff. dictyosporum
INSO_1-19B_R3,41308,2.82,3587.1,29.16,Set_2-3,INSO_1-19B,R3,Set_2,Pythium aff. dictyosporum
INSO_1-19B_R3,43931,3,4613.73,37.51,Set_2-3,INSO_1-19B,R3,Set_2,Pythium aff. dictyosporum
INSO_1-19B_R3,39885,2.72,4062.72,33.03,Set_2-3,INSO_1-19B,R3,Set_2,Pythium aff. dictyosporum
INSO_1-19B_R3,41882,2.86,3121.79,25.38,Set_2-3,INSO_1-19B,R3,Set_2,Pythium aff. dictyosporum
INSO_1-19B_R3,50550,3.45,4651.61,37.82,Set_2-3,INSO_1-19B,R3,Set_2,Pythium aff. dictyosporum
MICO_2-2_R1,45647,3.12,5745.81,46.71,Set_2-3,MICO_2-2,R1,Set_2,Pythium litorale
MICO_2-2_R1,46183,3.16,4925.81,40.05,Set_2-3,MICO_2-2,R1,Set_2,Pythium litorale
MICO_2-2_R1,67197,4.59,8394.04,68.24,Set_2-3,MICO_2-2,R1,Set_2,Pythium litorale
MICO_2-2_R1,62204,4.25,7122.67,57.91,Set_2-3,MICO_2-2,R1,Set_2,Pythium litorale
MICO_2-2_R1,61039,4.17,7532.58,61.24,Set_2-3,MICO_2-2,R1,Set_2,Pythium litorale
MICO_2-2_R2,74028,5.06,7614.24,61.9,Set_2-3,MICO_2-2,R2,Set_2,Pythium litorale
MICO_2-2_R2,26753,1.83,2901.3,23.59,Set_2-3,MICO_2-2,R2,Set_2,Pythium litorale
MICO_2-2_R2,49773,3.4,5864.25,47.68,Set_2-3,MICO_2-2,R2,Set_2,Pythium litorale
MICO_2-2_R2,67938,4.64,6964.55,56.62,Set_2-3,MICO_2-2,R2,Set_2,Pythium litorale
MICO_2-2_R2,83279,5.69,10468.01,85.11,Set_2-3,MICO_2-2,R2,Set_2,Pythium litorale
MICO_2-2_R3,37001,2.53,2837.63,23.07,Set_2-3,MICO_2-2,R3,Set_2,Pythium litorale
MICO_2-2_R3,23113,1.58,2798.02,22.75,Set_2-3,MICO_2-2,R3,Set_2,Pythium litorale
MICO_2-2_R3,30040,2.05,3531.76,28.71,Set_2-3,MICO_2-2,R3,Set_2,Pythium litorale
MICO_2-2_R3,22872,1.56,2281.86,18.55,Set_2-3,MICO_2-2,R3,Set_2,Pythium litorale
MICO_2-2_R3,40735,2.78,3488.43,28.36,Set_2-3,MICO_2-2,R3,Set_2,Pythium litorale
MICO_2-45_R1,30537,2.09,3032.68,24.66,Set_2-3,MICO_2-45,R1,Set_2,Phytophthora drechsleri
MICO_2-45_R1,32096,2.19,2647.71,21.53,Set_2-3,MICO_2-45,R1,Set_2,Phytophthora drechsleri
MICO_2-45_R1,11213,0.77,423.9,3.45,Set_2-3,MICO_2-45,R1,Set_2,Phytophthora drechsleri
MICO_2-45_R1,12476,0.85,433.8,3.53,Set_2-3,MICO_2-45,R1,Set_2,Phytophthora drechsleri
MICO_2-45_R1,0,0,0,0,Set_2-3,MICO_2-45,R1,Set_2,Phytophthora drechsleri
MICO_2-45_R2,101905,6.96,11133.45,90.52,Set_2-3,MICO_2-45,R2,Set_2,Phytophthora drechsleri
MICO_2-45_R2,69756,4.77,7047.41,57.3,Set_2-3,MICO_2-45,R2,Set_2,Phytophthora drechsleri
MICO_2-45_R2,33391,2.28,2818.53,22.91,Set_2-3,MICO_2-45,R2,Set_2,Phytophthora drechsleri
MICO_2-45_R2,56875,3.89,5894.44,47.92,Set_2-3,MICO_2-45,R2,Set_2,Phytophthora drechsleri
MICO_2-45_R2,13139,0.9,505.15,4.11,Set_2-3,MICO_2-45,R2,Set_2,Phytophthora drechsleri
MICO_2-45_R3,32193,2.2,2370.09,19.27,Set_2-3,MICO_2-45,R3,Set_2,Phytophthora drechsleri
MICO_2-45_R3,44093,3.01,4586.14,37.29,Set_2-3,MICO_2-45,R3,Set_2,Phytophthora drechsleri
MICO_2-45_R3,87584,5.98,7743.42,62.95,Set_2-3,MICO_2-45,R3,Set_2,Phytophthora drechsleri
MICO_2-45_R3,12201,0.83,515.03,4.19,Set_2-3,MICO_2-45,R3,Set_2,Phytophthora drechsleri
NDSO_L_10-10_R1,132204,9.03,15066.83,122.49,Set_2-3,NDSO_L_10-10,R1,Set_2,Pythium catenulatum
NDSO_L_10-10_R1,156233,10.67,17205.62,139.88,Set_2-3,NDSO_L_10-10,R1,Set_2,Pythium catenulatum
NDSO_L_10-10_R1,168675,11.52,17905.71,145.57,Set_2-3,NDSO_L_10-10,R1,Set_2,Pythium catenulatum
NDSO_L_10-10_R1,98996,6.76,11784.92,95.81,Set_2-3,NDSO_L_10-10,R1,Set_2,Pythium catenulatum
NDSO_L_10-10_R1,147862,10.1,16858.91,137.06,Set_2-3,NDSO_L_10-10,R1,Set_2,Pythium catenulatum
NDSO_L_10-10_R2,125929,8.6,13480.11,109.59,Set_2-3,NDSO_L_10-10,R2,Set_2,Pythium catenulatum
NDSO_L_10-10_R2,182559,12.47,18771.68,152.62,Set_2-3,NDSO_L_10-10,R2,Set_2,Pythium catenulatum
NDSO_L_10-10_R2,99321,6.79,11975.37,97.36,Set_2-3,NDSO_L_10-10,R2,Set_2,Pythium catenulatum
NDSO_L_10-10_R2,119657,8.17,14232.78,115.71,Set_2-3,NDSO_L_10-10,R2,Set_2,Pythium catenulatum
NDSO_L_10-10_R2,71015,4.85,9802.44,79.69,Set_2-3,NDSO_L_10-10,R2,Set_2,Pythium catenulatum
NDSO_L_10-10_R3,110370,7.54,13281.03,107.98,Set_2-3,NDSO_L_10-10,R3,Set_2,Pythium catenulatum
NDSO_L_10-10_R3,69352,4.74,8878.9,72.19,Set_2-3,NDSO_L_10-10,R3,Set_2,Pythium catenulatum
NDSO_L_10-10_R3,129491,8.85,13665.57,111.1,Set_2-3,NDSO_L_10-10,R3,Set_2,Pythium catenulatum
NDSO_L_10-10_R3,60545,4.14,6865.08,55.81,Set_2-3,NDSO_L_10-10,R3,Set_2,Pythium catenulatum
NDSO_L_10-10_R3,54921,3.75,8348.04,67.87,Set_2-3,NDSO_L_10-10,R3,Set_2,Pythium catenulatum
NDSO_L_10-7_R1,66589,4.55,9869.77,80.24,Set_2-3,NDSO_L_10-7,R1,Set_2,Pythium adhaerens
NDSO_L_10-7_R1,9215,0.63,669.67,5.44,Set_2-3,NDSO_L_10-7,R1,Set_2,Pythium adhaerens
NDSO_L_10-7_R1,14155,0.97,638.42,5.19,Set_2-3,NDSO_L_10-7,R1,Set_2,Pythium adhaerens
NDSO_L_10-7_R1,7424,0.51,581.25,4.73,Set_2-3,NDSO_L_10-7,R1,Set_2,Pythium adhaerens
NDSO_L_10-7_R1,0,0,0,0,Set_2-3,NDSO_L_10-7,R1,Set_2,Pythium adhaerens
NDSO_L_10-7_R2,145452,9.94,13229.96,107.56,Set_2-3,NDSO_L_10-7,R2,Set_2,Pythium adhaerens
NDSO_L_10-7_R2,161209,11.01,14509.14,117.96,Set_2-3,NDSO_L_10-7,R2,Set_2,Pythium adhaerens
NDSO_L_10-7_R2,124713,8.52,12647.38,102.82,Set_2-3,NDSO_L_10-7,R2,Set_2,Pythium adhaerens
NDSO_L_10-7_R2,90666,6.19,9996.5,81.27,Set_2-3,NDSO_L_10-7,R2,Set_2,Pythium adhaerens
NDSO_L_10-7_R2,131621,8.99,13370.03,108.7,Set_2-3,NDSO_L_10-7,R2,Set_2,Pythium adhaerens
NDSO_L_10-7_R3,151819,10.37,17804.2,144.75,Set_2-3,NDSO_L_10-7,R3,Set_2,Pythium adhaerens
NDSO_L_10-7_R3,95447,6.52,12000.46,97.56,Set_2-3,NDSO_L_10-7,R3,Set_2,Pythium adhaerens
NDSO_L_10-7_R3,176666,12.07,20800.48,169.11,Set_2-3,NDSO_L_10-7,R3,Set_2,Pythium adhaerens
NDSO_L_10-7_R3,92885,6.35,10156.2,82.57,Set_2-3,NDSO_L_10-7,R3,Set_2,Pythium adhaerens
NDSO_L_10-7_R3,185740,12.69,15811.91,128.55,Set_2-3,NDSO_L_10-7,R3,Set_2,Pythium adhaerens
NESO_4-42_R1,37574,2.57,3696.62,30.05,Set_2-3,NESO_4-42,R1,Set_2,Phytopythium helicoides
NESO_4-42_R1,55909,3.82,5311.63,43.18,Set_2-3,NESO_4-42,R1,Set_2,Phytopythium helicoides
NESO_4-42_R1,17924,1.22,1949.53,15.85,Set_2-3,NESO_4-42,R1,Set_2,Phytopythium helicoides
NESO_4-42_R1,15550,1.06,1715.78,13.95,Set_2-3,NESO_4-42,R1,Set_2,Phytopythium helicoides
NESO_4-42_R1,34507,2.36,3246.33,26.39,Set_2-3,NESO_4-42,R1,Set_2,Phytopythium helicoides
NESO_4-42_R2,127743,8.73,12355.08,100.45,Set_2-3,NESO_4-42,R2,Set_2,Phytopythium helicoides
NESO_4-42_R2,56042,3.83,6303.07,51.24,Set_2-3,NESO_4-42,R2,Set_2,Phytopythium helicoides
NESO_4-42_R2,29618,2.02,3664.47,29.79,Set_2-3,NESO_4-42,R2,Set_2,Phytopythium helicoides
NESO_4-42_R2,40761,2.78,4697.16,38.19,Set_2-3,NESO_4-42,R2,Set_2,Phytopythium helicoides
NESO_4-42_R2,52055,3.56,5593.28,45.47,Set_2-3,NESO_4-42,R2,Set_2,Phytopythium helicoides
NESO_4-42_R3,42292,2.89,3388.01,27.54,Set_2-3,NESO_4-42,R3,Set_2,Phytopythium helicoides
NESO_4-42_R3,29220,2,2227.12,18.11,Set_2-3,NESO_4-42,R3,Set_2,Phytopythium helicoides
NESO_4-42_R3,58508,4,7933.57,64.5,Set_2-3,NESO_4-42,R3,Set_2,Phytopythium helicoides
NESO_4-42_R3,69048,4.72,7138.61,58.04,Set_2-3,NESO_4-42,R3,Set_2,Phytopythium helicoides
NESO_4-42_R3,46314,3.16,5811.33,47.25,Set_2-3,NESO_4-42,R3,Set_2,Phytopythium helicoides
V-ARSO2_3-46_R1,176307,12.05,19317.74,157.05,Set_2-3,V-ARSO2_3-46,R1,Set_2,Pythium angustatum
V-ARSO2_3-46_R1,130112,8.89,15617.48,126.97,Set_2-3,V-ARSO2_3-46,R1,Set_2,Pythium angustatum
V-ARSO2_3-46_R1,140760,9.62,14326,116.47,Set_2-3,V-ARSO2_3-46,R1,Set_2,Pythium angustatum
V-ARSO2_3-46_R1,137944,9.42,15135.45,123.05,Set_2-3,V-ARSO2_3-46,R1,Set_2,Pythium angustatum
V-ARSO2_3-46_R1,153140,10.46,14479.02,117.72,Set_2-3,V-ARSO2_3-46,R1,Set_2,Pythium angustatum
V-ARSO2_3-46_R2,105554,7.21,11335.73,92.16,Set_2-3,V-ARSO2_3-46,R2,Set_2,Pythium angustatum
V-ARSO2_3-46_R2,152475,10.42,14643.78,119.06,Set_2-3,V-ARSO2_3-46,R2,Set_2,Pythium angustatum
V-ARSO2_3-46_R2,103355,7.06,14134.2,114.91,Set_2-3,V-ARSO2_3-46,R2,Set_2,Pythium angustatum
V-ARSO2_3-46_R2,144704,9.89,15646.94,127.21,Set_2-3,V-ARSO2_3-46,R2,Set_2,Pythium angustatum
V-ARSO2_3-46_R2,160103,10.94,15317.33,124.53,Set_2-3,V-ARSO2_3-46,R2,Set_2,Pythium angustatum
V-ARSO2_3-46_R3,147938,10.11,15217.83,123.72,Set_2-3,V-ARSO2_3-46,R3,Set_2,Pythium angustatum
V-ARSO2_3-46_R3,140521,9.6,19071.87,155.06,Set_2-3,V-ARSO2_3-46,R3,Set_2,Pythium angustatum
V-ARSO2_3-46_R3,120641,8.24,13384.49,108.82,Set_2-3,V-ARSO2_3-46,R3,Set_2,Pythium angustatum
V-ARSO2_3-46_R3,139746,9.55,15760.22,128.13,Set_2-3,V-ARSO2_3-46,R3,Set_2,Pythium angustatum
V-ARSO2_3-46_R3,127273,8.7,14783.01,120.19,Set_2-3,V-ARSO2_3-46,R3,Set_2,Pythium angustatum
V-ARSO2_5-55_R1,30814,2.11,3506.45,28.51,Set_2-3,V-ARSO2_5-55,R1,Set_2,Phytopythium helicoides
V-ARSO2_5-55_R1,82482,5.64,8127.11,66.07,Set_2-3,V-ARSO2_5-55,R1,Set_2,Phytopythium helicoides
V-ARSO2_5-55_R1,49713,3.4,5784.33,47.03,Set_2-3,V-ARSO2_5-55,R1,Set_2,Phytopythium helicoides
V-ARSO2_5-55_R1,35804,2.45,3683.12,29.94,Set_2-3,V-ARSO2_5-55,R1,Set_2,Phytopythium helicoides
V-ARSO2_5-55_R1,62540,4.27,8187.24,66.56,Set_2-3,V-ARSO2_5-55,R1,Set_2,Phytopythium helicoides
V-ARSO2_5-55_R2,38422,2.62,3809.2,30.97,Set_2-3,V-ARSO2_5-55,R2,Set_2,Phytopythium helicoides
V-ARSO2_5-55_R2,52136,3.56,5954.76,48.41,Set_2-3,V-ARSO2_5-55,R2,Set_2,Phytopythium helicoides
V-ARSO2_5-55_R2,37137,2.54,3660.97,29.76,Set_2-3,V-ARSO2_5-55,R2,Set_2,Phytopythium helicoides
V-ARSO2_5-55_R2,55018,3.76,5001.43,40.66,Set_2-3,V-ARSO2_5-55,R2,Set_2,Phytopythium helicoides
V-ARSO2_5-55_R2,36724,2.51,3780.9,30.74,Set_2-3,V-ARSO2_5-55,R2,Set_2,Phytopythium helicoides
V-ARSO2_5-55_R3,36041,2.46,4115.64,33.46,Set_2-3,V-ARSO2_5-55,R3,Set_2,Phytopythium helicoides
V-ARSO2_5-55_R3,47550,3.25,4961.01,40.33,Set_2-3,V-ARSO2_5-55,R3,Set_2,Phytopythium helicoides
V-ARSO2_5-55_R3,51623,3.53,4433.99,36.05,Set_2-3,V-ARSO2_5-55,R3,Set_2,Phytopythium helicoides
V-ARSO2_5-55_R3,22262,1.52,1276.46,10.38,Set_2-3,V-ARSO2_5-55,R3,Set_2,Phytopythium helicoides
